key,source_text,target_text
fluid_type.nuclearcraft.fuel_curium_lecm_247_ox,Fuel Curium Lecm-247 Ox,燃料キュリウム低濃縮Cm-247酸化物
fluid_type.nuclearcraft.fuel_curium_lecm_247_za,Fuel Curium Lecm-247 Za,燃料キュリウム低濃縮Cm-247亜鉛
fluid_type.nuclearcraft.fuel_mixed_mix_239,Fuel Mixed Mix-239,燃料 混合 混合-239
fluid_type.nuclearcraft.fuel_mixed_mix_239_ni,Fuel Mixed Mix-239 Ni,燃料 混合 混合-239
fluid_type.nuclearcraft.fuel_mixed_mix_239_ox,Fuel Mixed Mix-239 Ox,燃料 混合 混合-239
fluid_type.nuclearcraft.fuel_mixed_mix_239_za,Fuel Mixed Mix-239 Za,燃料 混合 混合-239
fluid_type.nuclearcraft.fuel_mixed_mix_241,Fuel Mixed Mix-241,燃料 混合 混合-241
fluid_type.nuclearcraft.fuel_mixed_mix_241_ni,Fuel Mixed Mix-241 Ni,燃料 混合 混合-241
fluid_type.nuclearcraft.fuel_mixed_mix_241_ox,Fuel Mixed Mix-241 Ox,燃料 混合 混合-241
fluid_type.nuclearcraft.fuel_mixed_mix_241_za,Fuel Mixed Mix-241 Za,燃料 混合 混合-241
fluid_type.nuclearcraft.fuel_neptunium_hen_236,Fuel Neptunium Hen-236,燃料ネプツニウム 高濃縮Np-236
fluid_type.nuclearcraft.fuel_neptunium_hen_236_ni,Fuel Neptunium Hen-236 Ni,燃料ネプツニウム 高濃縮Np-236
fluid_type.nuclearcraft.fuel_neptunium_hen_236_ox,Fuel Neptunium Hen-236 Ox,燃料ネプツニウム 高濃縮Np-236
fluid_type.nuclearcraft.fuel_neptunium_hen_236_za,Fuel Neptunium Hen-236 Za,燃料ネプツニウム 高濃縮Np-236
fluid_type.nuclearcraft.fuel_neptunium_len_236,Fuel Neptunium Len-236,燃料ネプツニウム 低濃縮Np-236
fluid_type.nuclearcraft.fuel_neptunium_len_236_ni,Fuel Neptunium Len-236 Ni,燃料ネプツニウム 低濃縮Np-236
fluid_type.nuclearcraft.fuel_neptunium_len_236_ox,Fuel Neptunium Len-236 Ox,燃料ネプツニウム 低濃縮Np-236
fluid_type.nuclearcraft.fuel_neptunium_len_236_za,Fuel Neptunium Len-236 Za,燃料ネプツニウム 低濃縮Np-236
fluid_type.nuclearcraft.fuel_plutonium_hep_239,Fuel Plutonium Hep-239,燃料プルトニウム高濃縮Pu-239
fluid_type.nuclearcraft.fuel_plutonium_hep_239_ni,Fuel Plutonium Hep-239 Ni,燃料プルトニウム高濃縮Pu-239ニッケル
fluid_type.nuclearcraft.fuel_plutonium_hep_239_ox,Fuel Plutonium Hep-239 Ox,燃料プルトニウム高濃縮Pu-239酸化物
fluid_type.nuclearcraft.fuel_plutonium_hep_239_za,Fuel Plutonium Hep-239 Za,燃料プルトニウム高濃縮Pu-239亜鉛
fluid_type.nuclearcraft.fuel_plutonium_hep_241,Fuel Plutonium Hep-241,燃料プルトニウム高濃縮Pu-241
fluid_type.nuclearcraft.fuel_plutonium_hep_241_ni,Fuel Plutonium Hep-241 Ni,燃料プルトニウム高濃縮Pu-241ニッケル
fluid_type.nuclearcraft.fuel_plutonium_hep_241_ox,Fuel Plutonium Hep-241 Ox,燃料プルトニウム高濃縮Pu-241酸化物
fluid_type.nuclearcraft.fuel_plutonium_hep_241_za,Fuel Plutonium Hep-241 Za,燃料プルトニウム高濃縮Pu-241亜鉛
fluid_type.nuclearcraft.fuel_plutonium_lep_239,Fuel Plutonium Lep-239,燃料プルトニウム低濃縮Pu-239
fluid_type.nuclearcraft.fuel_plutonium_lep_239_ni,Fuel Plutonium Lep-239 Ni,燃料プルトニウム低濃縮Pu-239ニッケル
fluid_type.nuclearcraft.fuel_plutonium_lep_239_ox,Fuel Plutonium Lep-239 Ox,燃料プルトニウム低濃縮Pu-239酸化物
fluid_type.nuclearcraft.fuel_plutonium_lep_239_za,Fuel Plutonium Lep-239 Za,燃料プルトニウム低濃縮Pu-239亜鉛
fluid_type.nuclearcraft.fuel_plutonium_lep_241,Fuel Plutonium Lep-241,燃料プルトニウム低濃縮Pu-241
fluid_type.nuclearcraft.fuel_plutonium_lep_241_ni,Fuel Plutonium Lep-241 Ni,燃料プルトニウム低濃縮Pu-241ニッケル
fluid_type.nuclearcraft.fuel_plutonium_lep_241_ox,Fuel Plutonium Lep-241 Ox,燃料プルトニウム低濃縮Pu-241酸化物
fluid_type.nuclearcraft.fuel_plutonium_lep_241_za,Fuel Plutonium Lep-241 Za,燃料プルトニウム低濃縮Pu-241亜鉛
fluid_type.nuclearcraft.fuel_thorium_tbu,Fuel Thorium TBU,燃料 トリウム TBU
fluid_type.nuclearcraft.fuel_thorium_tbu_ni,Fuel Thorium TBU Ni,燃料 トリウム TBUニッケル
fluid_type.nuclearcraft.fuel_thorium_tbu_ox,Fuel Thorium TBU Ox,燃料 トリウム TBU酸化物
fluid_type.nuclearcraft.fuel_thorium_tbu_za,Fuel Thorium TBU Za,燃料 トリウム TBU亜鉛
fluid_type.nuclearcraft.fuel_uranium_heu_233,Fuel Uranium Heu-233,燃料ウラン高濃縮U-233
fluid_type.nuclearcraft.fuel_uranium_heu_233_ni,Fuel Uranium Heu-233 Ni,燃料ウラン高濃縮U-233ニッケル
fluid_type.nuclearcraft.fuel_uranium_heu_233_ox,Fuel Uranium Heu-233 Ox,燃料ウラン高濃縮U-233酸化物
fluid_type.nuclearcraft.fuel_uranium_heu_233_za,Fuel Uranium Heu-233 Za,燃料ウラン高濃縮U-233亜鉛
fluid_type.nuclearcraft.fuel_uranium_heu_235,Fuel Uranium Heu-235,燃料ウラン高濃縮U-235
fluid_type.nuclearcraft.fuel_uranium_heu_235_ni,Fuel Uranium Heu-235 Ni,燃料ウラン高濃縮U-235ニッケル
fluid_type.nuclearcraft.fuel_uranium_heu_235_ox,Fuel Uranium Heu-235 Ox,燃料ウラン高濃縮U-235酸化物
fluid_type.nuclearcraft.fuel_uranium_heu_235_za,Fuel Uranium Heu-235 Za,燃料ウラン高濃縮U-235亜鉛
fluid_type.nuclearcraft.fuel_uranium_leu_233,Fuel Uranium Leu-233,燃料ウラン低濃縮U-233
fluid_type.nuclearcraft.fuel_uranium_leu_233_ni,Fuel Uranium Leu-233 Ni,燃料ウラン低濃縮U-233ニッケル
fluid_type.nuclearcraft.fuel_uranium_leu_233_ox,Fuel Uranium Leu-233 Ox,燃料ウラン低濃縮U-233酸化物
fluid_type.nuclearcraft.fuel_uranium_leu_233_za,Fuel Uranium Leu-233 Za,燃料ウラン低濃縮U-233亜鉛
fluid_type.nuclearcraft.fuel_uranium_leu_235,Fuel Uranium Leu-235,燃料ウラン低濃縮U-235
fluid_type.nuclearcraft.fuel_uranium_leu_235_ni,Fuel Uranium Leu-235 Ni,燃料ウラン低濃縮U-235ニッケル
fluid_type.nuclearcraft.fuel_uranium_leu_235_ox,Fuel Uranium Leu-235 Ox,燃料ウラン低濃縮U-235酸化物
fluid_type.nuclearcraft.fuel_uranium_leu_235_za,Fuel Uranium Leu-235 Za,燃料ウラン低濃縮U-235亜鉛
fluid_type.nuclearcraft.gelatin,Gelatin,ゼラチン
fluid_type.nuclearcraft.glowstone,Glowstone,グロウストーン
fluid_type.nuclearcraft.gold,Gold,金
fluid_type.nuclearcraft.gold_clean_slurry,Gold Clean Slurry,金 クリーンスラリー
fluid_type.nuclearcraft.gold_slurry,Gold Slurry,金 スラリー
fluid_type.nuclearcraft.hard_carbon,Molten Hard Carbon,溶融ハードカーボン
fluid_type.nuclearcraft.heavy_water,Heavy Water,重厚な水
fluid_type.nuclearcraft.helium,Helium,ヘリウム
fluid_type.nuclearcraft.helium_3,Helium 3,ヘリウム 3
fluid_type.nuclearcraft.high_pressure_steam,High Pressure Steam,高 圧力 蒸気
fluid_type.nuclearcraft.hsla_steel,Molten Hsla Steel,溶融HSLA鋼
fluid_type.nuclearcraft.hydrated_gelatin,Hydrated Gelatin,ハイドレーションゼラチン
fluid_type.nuclearcraft.hydrochloric_acid,Hydrochloric Acid,Hydrochloric 酸
fluid_type.nuclearcraft.hydrofluoric_acid,Hydrofluoric Acid,Hydrofluoric 酸
fluid_type.nuclearcraft.hydrogen,Hydrogen,水素
fluid_type.nuclearcraft.hydrogen_chloride,Hydrogen Chloride,水素 Chloride
fluid_type.nuclearcraft.ice,Ice,氷
fluid_type.nuclearcraft.iron,Iron,鉄
fluid_type.nuclearcraft.iron_clean_slurry,Iron Clean Slurry,鉄 クリーンスラリー
fluid_type.nuclearcraft.iron_slurry,Iron Slurry,鉄 スラリー
fluid_type.nuclearcraft.irradiated_borax_solution,Irradiated Borax Solution,放射 ホウ砂溶液
fluid_type.nuclearcraft.irradiated_boron,Irradiated Boron,放射 ホウ素
fluid_type.nuclearcraft.irradiated_lithium,Irradiated Lithium,照射されたリチウム
fluid_type.nuclearcraft.lapis,Lapis,ラピス
fluid_type.nuclearcraft.lead,Molten Lead,溶融鉛
fluid_type.nuclearcraft.lead_clean_slurry,Lead Clean Slurry,鉛 クリーンスラリー
fluid_type.nuclearcraft.lead_platinum,Molten Lead Platinum,溶融鉛 プラチナ
fluid_type.nuclearcraft.lead_slurry,Lead Slurry,鉛 スラリー
fluid_type.nuclearcraft.liquid_helium,Liquid Helium,液体 ヘリウム
fluid_type.nuclearcraft.liquid_hydrogen,Liquid Hydrogen,液体 水素
fluid_type.nuclearcraft.liquid_nitrogen,Liquid Nitrogen,液体 窒素
fluid_type.nuclearcraft.liquid_oxygen,Liquid Oxygen,液体 酸素
fluid_type.nuclearcraft.lithium,Molten Lithium,溶融リチウム
fluid_type.nuclearcraft.lithium_6,Lithium 6,リチウム 6
fluid_type.nuclearcraft.lithium_6_ni,Lithium 6 Ni,リチウム 6ニッケル
fluid_type.nuclearcraft.lithium_6_ox,Lithium 6 Ox,リチウム 6酸化物
fluid_type.nuclearcraft.lithium_6_za,Lithium 6 Za,リチウム 6亜鉛
fluid_type.nuclearcraft.lithium_7,Lithium 7,リチウム 7
fluid_type.nuclearcraft.lithium_7_ni,Lithium 7 Ni,リチウム 7ニッケル
fluid_type.nuclearcraft.lithium_7_ox,Lithium 7 Ox,リチウム 7酸化物
fluid_type.nuclearcraft.lithium_7_za,Lithium 7 Za,リチウム 7亜鉛
fluid_type.nuclearcraft.lithium_clean_slurry,Lithium Clean Slurry,リチウム クリーンスラリー
fluid_type.nuclearcraft.lithium_fluoride,Lithium Fluoride,リチウム フッ化物
fluid_type.nuclearcraft.lithium_manganese_dioxide,Molten Lithium Manganese Dioxide,溶融リチウム マンガン Dioxide
fluid_type.nuclearcraft.lithium_slurry,Lithium Slurry,リチウムスラリー
fluid_type.nuclearcraft.low_pressure_steam,Low Pressure Steam,低 圧力 蒸気
fluid_type.nuclearcraft.low_quality_steam,Low Quality Steam,低 Quality 蒸気
fluid_type.nuclearcraft.magnesium,Molten Magnesium,溶融マグネシウム
fluid_type.nuclearcraft.magnesium_clean_slurry,Magnesium Clean Slurry,マグネシウム クリーンスラリー
fluid_type.nuclearcraft.magnesium_diboride,Molten Magnesium Diboride,溶融マグネシウムジボリド
fluid_type.nuclearcraft.magnesium_slurry,Magnesium Slurry,マグネシウム スラリー
fluid_type.nuclearcraft.manganese,Molten Manganese,溶融マンガン
fluid_type.nuclearcraft.manganese_dioxide,Molten Manganese Dioxide,溶融マンガン Dioxide
fluid_type.nuclearcraft.manganese_oxide,Molten Manganese Oxide,溶融マンガン 酸化物
fluid_type.nuclearcraft.marshmallow,Marshmallow,マシュマロ
fluid_type.nuclearcraft.methanol,Methanol,メタノール
fluid_type.nuclearcraft.milk_chocolate,Milk Chocolate,ミルクチョコレート
fluid_type.nuclearcraft.molybdenum,Molybdenum,モリブデン
fluid_type.nuclearcraft.neon,Neon,ネオン
fluid_type.nuclearcraft.neptunium_236,Neptunium 236,ネプツニウム 236
fluid_type.nuclearcraft.neptunium_236_ni,Neptunium 236 Ni,ネプツニウム 236ニッケル
fluid_type.nuclearcraft.neptunium_236_ox,Neptunium 236 Ox,ネプツニウム 236酸化物
fluid_type.nuclearcraft.neptunium_236_za,Neptunium 236 Za,ネプツニウム 236亜鉛
fluid_type.nuclearcraft.neptunium_237,Neptunium 237,ネプツニウム 237
fluid_type.nuclearcraft.neptunium_237_ni,Neptunium 237 Ni,ネプツニウム 237ニッケル
fluid_type.nuclearcraft.neptunium_237_ox,Neptunium 237 Ox,ネプツニウム 237酸化物
fluid_type.nuclearcraft.neptunium_237_za,Neptunium 237 Za,ネプツニウム 237亜鉛
fluid_type.nuclearcraft.nitric_acid,Nitric Acid,Nitric 酸
fluid_type.nuclearcraft.nitric_oxide,Nitric Oxide,一酸化窒素
fluid_type.nuclearcraft.nitrogen,Nitrogen,窒素
fluid_type.nuclearcraft.nitrogen_dioxide,Nitrogen Dioxide,窒素 Dioxide
fluid_type.nuclearcraft.nuclear_waste,Nuclear Waste,核廃棄物
fluid_type.nuclearcraft.obsidian,Obsidian,黒曜石
fluid_type.nuclearcraft.oxygen,Oxygen,酸素
fluid_type.nuclearcraft.oxygen_difluoride,Oxygen Difluoride,酸素 Difluoride
fluid_type.nuclearcraft.palladium,Molten Palladium,溶融Palladium
fluid_type.nuclearcraft.pasteurized_milk,Pasteurized Milk,低温殺菌牛乳
fluid_type.nuclearcraft.platinum,Molten Platinum,溶融プラチナ
fluid_type.nuclearcraft.platinum_clean_slurry,Platinum Clean Slurry,プラチナ クリーンスラリー
fluid_type.nuclearcraft.platinum_slurry,Platinum Slurry,プラチナスラリー
fluid_type.nuclearcraft.plutonium_238,Plutonium 238,プルトニウム 238
fluid_type.nuclearcraft.plutonium_238_ni,Plutonium 238 Ni,プルトニウム 238ニッケル
fluid_type.nuclearcraft.plutonium_238_ox,Plutonium 238 Ox,プルトニウム 238酸化物
fluid_type.nuclearcraft.plutonium_238_za,Plutonium 238 Za,プルトニウム 238亜鉛
fluid_type.nuclearcraft.plutonium_239,Plutonium 239,プルトニウム 239
fluid_type.nuclearcraft.plutonium_239_ni,Plutonium 239 Ni,プルトニウム 239ニッケル
fluid_type.nuclearcraft.plutonium_239_ox,Plutonium 239 Ox,プルトニウム 239酸化物
fluid_type.nuclearcraft.plutonium_239_za,Plutonium 239 Za,プルトニウム 239亜鉛
fluid_type.nuclearcraft.plutonium_241,Plutonium 241,プルトニウム 241
fluid_type.nuclearcraft.plutonium_241_ni,Plutonium 241 Ni,プルトニウム 241ニッケル
fluid_type.nuclearcraft.plutonium_241_ox,Plutonium 241 Ox,プルトニウム 241酸化物
fluid_type.nuclearcraft.plutonium_241_za,Plutonium 241 Za,プルトニウム 241亜鉛
fluid_type.nuclearcraft.plutonium_242,Plutonium 242,プルトニウム 242
fluid_type.nuclearcraft.plutonium_242_ni,Plutonium 242 Ni,プルトニウム 242ニッケル
fluid_type.nuclearcraft.plutonium_242_ox,Plutonium 242 Ox,プルトニウム 242酸化物
fluid_type.nuclearcraft.plutonium_242_za,Plutonium 242 Za,プルトニウム 242亜鉛
fluid_type.nuclearcraft.polonium,Polonium,ポロニウム
fluid_type.nuclearcraft.potassium_fluoride_solution,Potassium Fluoride Solution,フッ化カリウム 溶液
fluid_type.nuclearcraft.potassium_hydroxide,Potassium Hydroxide,カリウム
fluid_type.nuclearcraft.potassium_hydroxide_solution,Potassium Hydroxide Solution,Potassium Hydroxide 溶液
fluid_type.nuclearcraft.potassium_iodide,Potassium Iodide,カリウム
fluid_type.nuclearcraft.promethium_147,Promethium 147,プロメチウム-147
fluid_type.nuclearcraft.purpur,Purpur,プルプァ
fluid_type.nuclearcraft.radaway,Radaway,ラドアウェイ
fluid_type.nuclearcraft.radaway_slow,Radaway Slow,ラドアウェイ
fluid_type.nuclearcraft.radon,Radon,ラドン
fluid_type.nuclearcraft.redstone,Redstone,レッドストーン
fluid_type.nuclearcraft.redstone_ethanol,Redstone Ethanol,レッドストーン エタノール
fluid_type.nuclearcraft.ruthenium_106,Ruthenium 106,ルテニウム-106
fluid_type.nuclearcraft.shibuichi,Molten Shibuichi,溶融Shibuichi
fluid_type.nuclearcraft.sic_sic_cmc,Molten Sic Sic Cmc,溶融Sic Sic Cmc
fluid_type.nuclearcraft.silicon_carbide,Molten Silicon Carbide,溶融Silicon Carbide
fluid_type.nuclearcraft.silver,Molten Silver,溶融Silver
fluid_type.nuclearcraft.silver_clean_slurry,Silver Clean Slurry,銀 クリーンスラリー
fluid_type.nuclearcraft.silver_slurry,Silver Slurry,銀 スラリー
fluid_type.nuclearcraft.slurry_ice,Slurry Ice,スラリー Ice
fluid_type.nuclearcraft.sodium,Molten Sodium,溶融Sodium
fluid_type.nuclearcraft.sodium_fluoride_solution,Sodium Fluoride Solution,Sodium フッ化物 溶液
fluid_type.nuclearcraft.sodium_hydroxide,Sodium Hydroxide,水酸化物
fluid_type.nuclearcraft.sodium_hydroxide_solution,Sodium Hydroxide Solution,Sodium Hydroxide 溶液
fluid_type.nuclearcraft.spent_nuclear_waste,Spent Nuclear Waste,使用済み核廃棄物
fluid_type.nuclearcraft.steam,Steam,蒸気
fluid_type.nuclearcraft.steel,Molten Steel,溶融Steel
fluid_type.nuclearcraft.strontium_90,Strontium 90,ストロンチウム 90
fluid_type.nuclearcraft.sugar,Sugar,砂糖
fluid_type.nuclearcraft.sulfur,Sulfur,硫黄
fluid_type.nuclearcraft.sulfur_dioxide,Sulfur Dioxide,硫黄 Dioxide
fluid_type.nuclearcraft.sulfur_trioxide,Sulfur Trioxide,硫黄 Trioxide
fluid_type.nuclearcraft.sulfuric_acid,Sulfuric Acid,Sulfuric 酸
fluid_type.nuclearcraft.technical_water,Technical Water,Technical 水
fluid_type.nuclearcraft.thermoconducting,Molten Thermoconducting,溶融Thermoconducting
fluid_type.nuclearcraft.thorium,Molten Thorium,溶融トリウム
fluid_type.nuclearcraft.thorium_230,Thorium 230,トリウム 230
fluid_type.nuclearcraft.thorium_230_ni,Thorium 230 Ni,トリウム 230ニッケル
fluid_type.nuclearcraft.thorium_230_ox,Thorium 230 Ox,トリウム 230酸化物
fluid_type.nuclearcraft.thorium_230_za,Thorium 230 Za,トリウム 230亜鉛
fluid_type.nuclearcraft.thorium_232,Thorium 232,トリウム 232
fluid_type.nuclearcraft.thorium_232_ni,Thorium 232 Ni,トリウム 232ニッケル
fluid_type.nuclearcraft.thorium_232_ox,Thorium 232 Ox,トリウム 232酸化物
fluid_type.nuclearcraft.thorium_232_za,Thorium 232 Za,トリウム 232亜鉛
fluid_type.nuclearcraft.thorium_clean_slurry,Thorium Clean Slurry,トリウム クリーンスラリー
fluid_type.nuclearcraft.thorium_slurry,Thorium Slurry,トリウム スラリー
fluid_type.nuclearcraft.tin,Molten Tin,溶融Tin
fluid_type.nuclearcraft.tin_clean_slurry,Tin Clean Slurry,スズ クリーンスラリー
fluid_type.nuclearcraft.tin_silver,Molten Tin Silver,溶融Tin Silver
fluid_type.nuclearcraft.tin_slurry,Tin Slurry,スズ スラリー
fluid_type.nuclearcraft.tough_alloy,Molten Tough Alloy,溶融Tough Alloy
fluid_type.nuclearcraft.tritium,Tritium,三重水素
fluid_type.nuclearcraft.unsweetened_chocolate,Unsweetened Chocolate,無糖チョコレート
fluid_type.nuclearcraft.uranium,Molten Uranium,溶融ウラン
fluid_type.nuclearcraft.uranium_233,Uranium 233,ウラン 233
fluid_type.nuclearcraft.uranium_233_ni,Uranium 233 Ni,ウラン233ニッケル
fluid_type.nuclearcraft.uranium_233_ox,Uranium 233 Ox,ウラン233酸化物
fluid_type.nuclearcraft.uranium_233_za,Uranium 233 Za,ウラン233亜鉛
fluid_type.nuclearcraft.uranium_235,Uranium 235,ウラン 235
fluid_type.nuclearcraft.uranium_235_ni,Uranium 235 Ni,ウラン235ニッケル
fluid_type.nuclearcraft.uranium_235_ox,Uranium 235 Ox,ウラン235酸化物
fluid_type.nuclearcraft.uranium_235_za,Uranium 235 Za,ウラン235亜鉛
fluid_type.nuclearcraft.uranium_238,Uranium 238,ウラン 238
fluid_type.nuclearcraft.uranium_238_ni,Uranium 238 Ni,ウラン238ニッケル
fluid_type.nuclearcraft.uranium_238_ox,Uranium 238 Ox,ウラン238酸化物
fluid_type.nuclearcraft.uranium_238_za,Uranium 238 Za,ウラン238亜鉛
fluid_type.nuclearcraft.uranium_clean_slurry,Uranium Clean Slurry,ウラン クリーンスラリー
fluid_type.nuclearcraft.uranium_oxide,Uranium Oxide,ウラン 酸化物
fluid_type.nuclearcraft.uranium_slurry,Uranium Slurry,ウラン スラリー
fluid_type.nuclearcraft.zinc,Molten Zinc,溶融Zinc
fluid_type.nuclearcraft.zinc_clean_slurry,Zinc Clean Slurry,亜鉛 クリーンスラリー
fluid_type.nuclearcraft.zinc_slurry,Zinc Slurry,亜鉛 スラリー
fluid_type.nuclearcraft.zircaloy,Molten Zircaloy,溶融Zircaloy
fluid_type.nuclearcraft.zirconium,Molten Zirconium,溶融ジルコニウム
fluid_type.nuclearcraft.zirconium_molybdenum,Molten Zirconium Molybdenum,溶融ジルコニウム モリブデン
fuel.criticality.descr,Criticality Factor: %s N/t,
fuel.depletion.descr,Base Depletion Time: %s sec,
fuel.description,"Used in Fission Reactors. Use Fuel Ports to Load/Unload. 
Actual FE generation depends on Reactor Efficiency.",Used in 核分裂 Reactors. Use 燃料 ポート to Load/Unload. Actual FE generation depends on 原子炉 Efficiency.
fuel.efficiency.descr,Base Efficiency: %s%%,
fuel.forge_energy.descr,Forge Energy: %s FE/t,
fuel.heat.descr,Base Heat Gen: %s H/t,
fuel.heat_boiling.descr,Boiling Reactor Heat: %s H/t,Boiling 原子炉 Heat: %s H/t
fusion_core,Fusion Reactor Core,核融合 原子炉 コア
fusion_core.charge,Charging: %s%%,
fusion_core.efficiency,Efficiency: %s%%,
fusion_core.recipe.cooling_rate,Cooling Rate: %s H,
fusion_core.recipe.duration,Reaction Duration: %s t,
fusion_core.recipe.power,Base Energy Generation: %s FE/t,
fusion_core.recipe.radiation,Reaction Radiation: %s uRad,
fusion_core.recipe.temperature,Optimal Temperature: %s MK,
fusion_core.rf_amplifiers.power,RF Amplifiers: %s%%,
fusion_core.stability,Plasma Stability: %s%%,プラズマ 安定性: %s%%
gui.nc.fluid_tank_renderer.amount,%s mB,
gui.nc.fluid_tank_renderer.amount_capacity,%s/%s mB,
gui.nc.fluid_tank_renderer.can_void,SHIFT+Mouse 1 to void content,Shift+マウス1で内容を破棄
gui.nc.reactor_comparator_config.tooltip_1,Comparator: Energy Stored,エネルギー
gui.nc.reactor_comparator_config.tooltip_2,Comparator: Heat Stored,コンパレーター：保存熱量
gui.nc.reactor_comparator_config.tooltip_3,Comparator: Depletion Progress,コンパレーター
gui.nc.reactor_comparator_config.tooltip_4,Comparator: Fuel Left,Comparator: 燃料 Left
gui.nc.reactor_comparator_config.tooltip_5,Input: On/Off Reactor,Input: On/Off 原子炉
gui.nc.reactor_comparator_config.tooltip_6,Input: Moderation Control,入力：調整制御
gui.nc.reactor_comparator_strength.tooltip,Current Signal Strength: %s,
gui.nc.reactor_mode.timer,Changing mode in: %s sec,
gui.nc.reactor_mode.tooltip_energy,Energy Mode,エネルギー
gui.nc.reactor_mode.tooltip_steam,Boiling Mode,沸騰モード
gui.nc.redstone_config.tooltip_0,WORK MODE: IGNORE SIGNAL,動作モード：信号を無視
gui.nc.redstone_config.tooltip_1,WORK MODE: ON SIGNAL,動作モード：信号時に稼働
gui.nc.side_config.tooltip,Side Config,サイド設定
heat.bar.amount,Total Heat: %s / %s K,
heat_sink.and,and,かつ
heat_sink.atleast,next to at least %s %s,
heat_sink.atleasts,next to at least %s %s blocks,
heat_sink.between,between %s and %s,
heat_sink.exact,next to exact %s %s,
heat_sink.exacts,next to exact %s %s blocks,
heat_sink.heat.descr,Cooling Rate: %s H/t,
heat_sink.in_corner,in corner of %s %s blocks,
heat_sink.less_than,next to less than %s %s blocks,
heat_sink.or,or,または
heat_sink.placement.error,Error during placement rule generation,配置ルール生成時エラー
heat_sink.placement.rule,Must be placed %s,
hot_coolant.bar.amount,Heated Coolant: %s / %s mB,
irradiation_chamber.descr,"Irradiates items with neutron flux. 
Has to be placed in one line with moderator and fuel cell behind it.",[説明文]
item.nuclearcraft.actuator,Actuator,アクチュエータ
item.nuclearcraft.alugentum_dust,Alugentum Dust,アルゲンタムの粉
item.nuclearcraft.aluminum_bucket,Bucket of Molten Aluminum,アルミニウム
item.nuclearcraft.aluminum_clean_slurry_bucket,Bucket of Aluminum Clean Slurry,アルミニウム
item.nuclearcraft.aluminum_dust,Aluminum Dust,アルミニウム
item.nuclearcraft.aluminum_ingot,Aluminum Ingot,アルミニウム
item.nuclearcraft.aluminum_nugget,Aluminum Nugget,アルミニウム
item.nuclearcraft.aluminum_plate,Aluminum Plate,アルミニウム
item.nuclearcraft.aluminum_slurry_bucket,Bucket of Aluminum Slurry,アルミニウム
item.nuclearcraft.americium_241,Americium 241,アメリシウム-241
item.nuclearcraft.americium_241_bucket,Bucket of Americium 241,アメリシウム241入りバケツ
item.nuclearcraft.americium_241_ni,Americium 241 Ni,アメリシウム241ニッケル
item.nuclearcraft.americium_241_ni_bucket,Bucket of Americium 241 Ni,アメリシウム241 Ni入りバケツ
item.nuclearcraft.americium_241_ox,Americium 241 Ox,アメリシウム241酸化物
item.nuclearcraft.americium_241_ox_bucket,Bucket of Americium 241 Ox,アメリシウム241 Ox入りバケツ
item.nuclearcraft.americium_241_za,Americium 241 Za,アメリシウム241亜鉛
item.nuclearcraft.americium_241_za_bucket,Bucket of Americium 241 Za,アメリシウム241 Za入りバケツ
item.nuclearcraft.americium_242,Americium 242,アメリシウム-242
item.nuclearcraft.americium_242_bucket,Bucket of Americium 242,アメリシウム242入りバケツ
item.nuclearcraft.americium_242_ni,Americium 242 Ni,アメリシウム242ニッケル
item.nuclearcraft.americium_242_ni_bucket,Bucket of Americium 242 Ni,アメリシウム242 Ni入りバケツ
item.nuclearcraft.americium_242_ox,Americium 242 Ox,アメリシウム242酸化物
item.nuclearcraft.americium_242_ox_bucket,Bucket of Americium 242 Ox,アメリシウム242 Ox入りバケツ
item.nuclearcraft.americium_242_za,Americium 242 Za,アメリシウム242亜鉛
item.nuclearcraft.americium_242_za_bucket,Bucket of Americium 242 Za,アメリシウム242 Za入りバケツ
item.nuclearcraft.americium_243,Americium 243,アメリシウム-243
item.nuclearcraft.americium_243_bucket,Bucket of Americium 243,アメリシウム243入りバケツ
item.nuclearcraft.americium_243_ni,Americium 243 Ni,アメリシウム243ニッケル
item.nuclearcraft.americium_243_ni_bucket,Bucket of Americium 243 Ni,アメリシウム243 Ni入りバケツ
item.nuclearcraft.americium_243_ox,Americium 243 Ox,アメリシウム243酸化物
item.nuclearcraft.americium_243_ox_bucket,Bucket of Americium 243 Ox,アメリシウム243 Ox入りバケツ
item.nuclearcraft.americium_243_za,Americium 243 Za,アメリシウム243亜鉛
item.nuclearcraft.americium_243_za_bucket,Bucket of Americium 243 Za,アメリシウム243 Za入りバケツ
item.nuclearcraft.ammonia_bucket,Bucket of Ammonia,アンモニアAmmoniaバケツ
item.nuclearcraft.aqua_regia_acid_bucket,Bucket of Aqua Regia Acid,王水入りバケツ
item.nuclearcraft.argon_bucket,Bucket of Argon,アルゴンのバケツ
item.nuclearcraft.arsenic_bucket,Bucket of Arsenic,ヒ素入りバケツ
item.nuclearcraft.arsenic_dust,Arsenic Dust,砒素の粉
item.nuclearcraft.barium_dust,Barium Dust,バリウムの粉
item.nuclearcraft.basic_electric_circuit,Basic Electric Circuit,基本電気回路
item.nuclearcraft.berkelium_247,Berkelium 247,バークリウム-247
item.nuclearcraft.berkelium_247_bucket,Bucket of Berkelium 247,バークリウム247入りバケツ
item.nuclearcraft.berkelium_247_ni,Berkelium 247 Ni,バークリウム247（Ni）
