key,source_text,target_text
block.buildersaddition.small_cupboard_dark_oak,Small Dark Oak Cupboard,小型 ダークオーク キャビネット
block.buildersaddition.small_cupboard_jungle,Small Jungle Cupboard,小型ジャングルキャビネット
block.buildersaddition.small_cupboard_mangrove,Small Mangrove Cupboard,小型 マングローブ キャビネット
block.buildersaddition.small_cupboard_oak,Small Oak Cupboard,小さなオークのキャビネット
block.buildersaddition.small_cupboard_spruce,Small Spruce Cupboard,小さなトウヒのキャビネット
block.buildersaddition.small_cupboard_warped,Small Warped Cupboard,小さな歪んだキャビネット
block.buildersaddition.stone_bricks_vertical_slab,Stone Brick Panel,石レンガパネル
block.buildersaddition.stool_bamboo,Bamboo Stool,竹の脚付き椅子
block.buildersaddition.stool_cherry,Cherry Stool,サクラのスツール
block.buildersaddition.stool_mangrove,Mangrove Stool,マングローブのスツール
block.buildersaddition.support_bracket_bamboo,Bamboo Support Bracket,竹サポートブラケット
block.buildersaddition.support_bracket_cherry,Cherry Support Bracket,サクラサポートブラケット
block.buildersaddition.support_bracket_mangrove,Mangrove Support Bracket,マングローブの支持ブラケット
block.buildersaddition.table_bamboo,Bamboo Table,竹のテーブル
block.buildersaddition.table_cherry,Cherry Table,サクラのテーブル
block.buildersaddition.table_mangrove,Mangrove Table,マングローブのテーブル
block.buildersaddition.waxed_cut_copper_vertical_slab,Waxed Cut Copper Panel,ワックス加工されたカット銅パネル
block.buildersaddition.waxed_exposed_cut_copper_vertical_slab,Waxed Exposed Cut Copper Panel,ワックス処理された露出した切削銅パネル
block.buildersaddition.waxed_oxidized_cut_copper_vertical_slab,Waxed Oxidized Cut Copper Panel,ワックス加工された酸化カット銅パネル
block.buildersaddition.waxed_weathered_cut_copper_vertical_slab,Waxed Weathered Cut Copper Panel,ワックス塗装された風化した切断リードパネル
block.buildersaddition.weathered_cut_copper_vertical_slab,Weathered Cut Copper Panel,風化した切断銅パネル
container.buildersaddition.small_cupboard,Small Cupboard,小さなキャビネット
